"","tracts","est","ci_l","ci_h","p","pFDR"
"496","v_extra_FMAJ",0.0073240860277894,-0.170745861981213,0.185394034036791,0.925602658273445,0.999339937233234
"497","v_csf_FMAJ",-0.0170423394768681,-0.196722166214205,0.162637487260469,0.806850617265493,0.999339937233234
"498","micro_Rd_FMAJ",-0.00154401399281538,-0.169590368847613,0.166502340861983,0.983053776942921,0.999339937233234
"499","micro_FA_FMAJ",0.0145028332256251,-0.163141662594899,0.192147329046149,0.843177751473498,0.999339937233234
"500","micro_Ax_FMAJ",0.025285062773185,-0.154568488785231,0.205138614331601,0.702269321018757,0.999339937233234
"501","micro_ADC_FMAJ",0.00708438082628368,-0.166748405108982,0.18091716676155,0.925703295541349,0.999339937233234
"502","Dax_intra_FMAJ",0.0150720146104495,-0.164764484526646,0.194908513747545,0.826103758870122,0.999339937233234
"503","Dax_extra_FMAJ",0.013330052202726,-0.166395047342606,0.193055151748058,0.84891685429071,0.999339937233234
"504","mk_FMAJ",0.0790910300966878,-0.0953902506866059,0.253572310879981,0.392556866652146,0.999339937233234
"505","rk_FMAJ",-0.00882444373054858,-0.181722560281974,0.164073672820877,0.912630034123721,0.999339937233234
"506","ak_FMAJ",0.192016419290255,0.0128514929591164,0.371181345621393,0.159374900926273,0.999339937233234
"507","FA_FMAJ",-0.149059019624946,-0.307991502792528,0.00987346354263585,0.0479517606753608,0.999339937233234
"508","MD_FMAJ",-0.0496228220467206,-0.217920339966072,0.118674695872631,0.518112250892693,0.999339937233234
"509","RD_FMAJ",0.0428267644065,-0.11900649875755,0.20466002757055,0.557281929998967,0.999339937233234
"510","AD_FMAJ",-0.208816170059484,-0.388184829247713,-0.0294475108712542,0.027395435787029,0.999339937233234
"511","smt_fa_FMAJ",0.049515489158608,-0.126457167017305,0.225488145334521,0.400718038114658,0.999339937233234
"512","smt_long_FMAJ",-0.0142021903555276,-0.189340721138355,0.1609363404273,0.854461749752697,0.999339937233234
"513","smt_md_FMAJ",-0.0313732064541346,-0.202836101884186,0.140089688975917,0.695725526429593,0.999339937233234
"514","smt_trans_FMAJ",-0.0556030771047264,-0.226659360544889,0.115453206335436,0.471757160564789,0.999339937233234
"515","smt_mc_intra_FMAJ",0.0259504671829349,-0.147991062036819,0.199891996402688,0.75778382723661,0.999339937233234
"516","smt_mc_extramd_FMAJ",-0.0240081506981238,-0.193099563560839,0.145083262164592,0.767163689084829,0.999339937233234
"517","smt_mc_extratrans_FMAJ",-0.0260082393571826,-0.194463854316503,0.142447375602138,0.764918039331714,0.999339937233234
"518","smt_mc_diff_FMAJ",-0.00228990396397209,-0.181615943038476,0.177036135110532,0.974888017292886,0.999339937233234
"519","awf_FMAJ",-0.0615556152764037,-0.230639789648282,0.107528559095474,0.45013624476948,0.999339937233234
"520","radEAD_FMAJ",0.0187438427607853,-0.156062444926638,0.193550130448209,0.688463429075356,0.999339937233234
