"","tracts","est","ci_l","ci_h","p","pFDR"
"319","micro_ADC_SLFL",-0.0893238380076807,-0.268110854980385,0.0894631789650236,0.374276999796016,0.842528311229127
"320","Dax_intra_SLFL",-0.115031635419583,-0.298432200187618,0.0683689293484517,0.256930433686069,0.785010071110313
"321","Dax_extra_SLFL",-0.124155637909472,-0.307418435760912,0.0591071599419678,0.224909669362139,0.758204579704685
"322","mk_SLFL",0.00265381992866285,-0.173248744440357,0.178556384297682,0.975580472367275,0.987263736173718
"323","rk_SLFL",-0.0314630551201195,-0.205219506477619,0.14229339623738,0.726078856638703,0.966917947956164
"324","ak_SLFL",0.030384809132368,-0.147830163021949,0.208599781286685,0.696503035448519,0.966917947956164
"325","FA_SLFL",-0.00262242109517299,-0.172366960028067,0.167122117837721,0.978745963279007,0.987263736173718
"326","MD_SLFL",0.0100473002546697,-0.161992443480662,0.182087043990002,0.926629236335844,0.985377541445192
"327","RD_SLFL",0.027607684847891,-0.14231653860252,0.197531908298302,0.80296387303687,0.966917947956164
"328","AD_SLFL",-0.0283901536582305,-0.20671164336012,0.149931336043659,0.777772994035337,0.966917947956164
"329","smt_fa_SLFL",0.00899278045158606,-0.170600814587555,0.188586375490727,0.916038989896757,0.985377541445192
"330","smt_long_SLFL",-0.0201191504546004,-0.197342182908403,0.157103881999202,0.808864052617176,0.966917947956164
"331","smt_md_SLFL",-0.00747717700777064,-0.181074621210093,0.166120267194552,0.936132711413218,0.985377541445192
"332","smt_trans_SLFL",0.0101659247155597,-0.163699178318765,0.184031027749885,0.934379968544471,0.985377541445192
"333","smt_mc_intra_SLFL",0.0346123221532898,-0.141314346444829,0.210538990751408,0.703554848765591,0.966917947956164
"334","smt_mc_extramd_SLFL",-0.00777045336661722,-0.183291890386318,0.167750983653084,0.929052682730409,0.985377541445192
"335","smt_mc_extratrans_SLFL",-0.0172348566455714,-0.189511342642347,0.155041629351204,0.860370514891876,0.98115068044221
"336","smt_mc_diff_SLFL",0.0266945162999812,-0.156650204948889,0.210039237548851,0.737588516229489,0.966917947956164
"337","awf_SLFL",0.00627480757927719,-0.166670413466977,0.179220028625531,0.948328127862738,0.985536226738151
"338","radEAD_SLFL",-0.0511063458713082,-0.231250210703097,0.12903751896048,0.471126466381203,0.901651218028642
"339","v_intra_SLFR",0.0172763253176313,-0.161988977113809,0.196541627749072,0.855729778497226,0.98115068044221
"340","v_extra_SLFR",-0.0622979602116766,-0.242334987008446,0.117739066585093,0.454581140935193,0.901651218028642
"341","v_csf_SLFR",-0.0541951854401889,-0.233985887752845,0.125595516872467,0.613433732449566,0.955250448053141
"342","micro_Rd_SLFR",-0.0886586252580254,-0.259492596230545,0.0821753457144947,0.276578957905609,0.790225594016025
"343","micro_FA_SLFR",0.0314108122676986,-0.148545636432513,0.21136726096791,0.746614579413745,0.966917947956164
"344","micro_Ax_SLFR",-0.139969565788702,-0.323323856949394,0.0433847253719901,0.185000261405973,0.751563561961766
"345","micro_ADC_SLFR",-0.129474888868255,-0.307729120375394,0.0487793426388846,0.164739507457048,0.751538873747432
"346","Dax_intra_SLFR",-0.12856378148011,-0.311887050701288,0.0547594877410678,0.232533418886344,0.758204579704685
"347","Dax_extra_SLFR",-0.141396139574293,-0.324637517114548,0.0418452379659619,0.173632396913297,0.751538873747432
"348","mk_SLFR",0.0320067981093276,-0.141442364307669,0.205455960526324,0.69122879629678,0.966917947956164
"349","rk_SLFR",-0.00811105965766101,-0.181720791279877,0.165498671964555,0.923744394367131,0.985377541445192
"350","ak_SLFR",0.108144797913163,-0.064010708109713,0.280300303936039,0.168590405227372,0.751538873747432
"351","FA_SLFR",-0.00584294174968257,-0.176034787391266,0.164348903891901,0.949070012122194,0.985536226738151
"352","MD_SLFR",-0.0637788780630718,-0.234134259921825,0.106576503795681,0.447392968256158,0.899457055063947
"353","RD_SLFR",-0.0339785191551812,-0.202875270895193,0.134918232584831,0.690009843284992,0.966917947956164
"354","AD_SLFR",-0.119471184638425,-0.295098481043372,0.0561561117665226,0.152629397805752,0.751538873747432
"355","smt_fa_SLFR",0.0569930310492655,-0.12180801260027,0.235794074698801,0.371864670195681,0.840737515225018
"356","smt_long_SLFR",-0.0437676904324663,-0.21937344623581,0.131838065370877,0.610130371590081,0.955250448053141
"357","smt_md_SLFR",-0.0500908056185327,-0.221914027229785,0.12173241599272,0.555972039607063,0.944789086913964
"358","smt_trans_SLFR",-0.0707417101223922,-0.243414578126081,0.101931157881297,0.342424830205872,0.838146970809389
"359","smt_mc_intra_SLFR",0.0576279572945973,-0.11789632550567,0.233152240094865,0.471632944814982,0.901651218028642
"360","smt_mc_extramd_SLFR",-0.0576330562391247,-0.230704915210398,0.115438802732149,0.492405741370967,0.9107641044154
"361","smt_mc_extratrans_SLFR",-0.0590953248767713,-0.22996075274386,0.111770102990317,0.483382217799711,0.910720120492209
"362","smt_mc_diff_SLFR",-0.00182687684451247,-0.184328312753729,0.180674559064704,0.982177447651748,0.987876736516265
"363","awf_SLFR",0.0409301798668588,-0.131052575749838,0.212912935483555,0.642613707842324,0.960328720443831
"364","radEAD_SLFR",-0.0843948020302631,-0.259119549494933,0.0903299454344064,0.313232398153876,0.815230180321661
"365","v_intra_UFL",0.0469001006587214,-0.132041507014511,0.225841708331953,0.643509595899429,0.960328720443831
"366","v_extra_UFL",-0.162330439627708,-0.344594452449385,0.0199335731939702,0.125224224880296,0.735922773817858
"367","v_csf_UFL",-0.0504537355711359,-0.230052685000256,0.129145213857985,0.620015218080935,0.956700039768801
"368","micro_Rd_UFL",-0.0619016824395714,-0.236551595856904,0.112748230977761,0.622025497045252,0.956962303146541
"369","micro_FA_UFL",0.00909796791386881,-0.170966510558977,0.189162446386715,0.929739009702091,0.985377541445192
"370","micro_Ax_UFL",-0.11790082776592,-0.301004876901151,0.0652032213693109,0.287244110898934,0.796489845884834
"371","micro_ADC_UFL",-0.0705548271605545,-0.249363322791654,0.108253668470545,0.524989781634915,0.923171333008865
"372","Dax_intra_UFL",-0.153156149034625,-0.336422304934731,0.0301100068654808,0.142464639342446,0.751538873747432
"373","Dax_extra_UFL",-0.152772942506005,-0.335654826302634,0.030108941290625,0.150266448283727,0.751538873747432
"374","mk_UFL",0.0710938982032037,-0.105270372881842,0.24745816928825,0.443064208041728,0.896472327555246
"375","rk_UFL",0.117748956697546,-0.056752966560246,0.292250879955339,0.25070047964978,0.775977675106462
"376","ak_UFL",0.0453833238194441,-0.133498432720272,0.22426508035916,0.546250968951596,0.936941319687657
"377","FA_UFL",0.136987522648754,-0.0363653453188352,0.310340390616343,0.19413073537636,0.758204579704685
"378","MD_UFL",0.0196098025816001,-0.152179447358254,0.191399052521454,0.886147447950015,0.985377541445192
"379","RD_UFL",-0.0214730958810248,-0.192803277711367,0.149857085949317,0.87587576114956,0.985377541445192
"380","AD_UFL",0.107173505663331,-0.0695824405226554,0.283929451849318,0.380582545497046,0.852392002032255
"381","smt_fa_UFL",0.00180497231163009,-0.179181955022545,0.182791899645806,0.987056216228907,0.990867244090795
"382","smt_long_UFL",-0.023095659068669,-0.200967035947954,0.154775717810616,0.793012867710315,0.966917947956164
"383","smt_md_UFL",-0.010836547879093,-0.184180425535003,0.162507329776817,0.922402511335215,0.985377541445192
"384","smt_trans_UFL",0.0217503318018272,-0.153736405343427,0.197237068947081,0.894729539635125,0.985377541445192
"385","smt_mc_intra_UFL",0.0903628905063717,-0.0860310012772996,0.266756782290043,0.344069334772173,0.838146970809389
"386","smt_mc_extramd_UFL",0.0149380749201227,-0.1624860181028,0.192362167943045,0.879733399252465,0.985377541445192
"387","smt_mc_extratrans_UFL",-0.0295857681581376,-0.201683165174943,0.142511628858668,0.789317829421525,0.966917947956164
"388","smt_mc_diff_UFL",0.0701576429733606,-0.112799620989038,0.253114906935759,0.418725963575292,0.882503885501808
"389","awf_UFL",0.19911511334584,0.0262158683039972,0.372014358387683,0.0672891674177739,0.644159003104179
"390","radEAD_UFL",0.0335935823570185,-0.142785767303434,0.209972932017471,0.790206491242288,0.966917947956164
"391","v_intra_UFR",0.0627161565942184,-0.117270195931237,0.242702509119674,0.518713009504588,0.923171333008865
"392","v_extra_UFR",-0.111294094036545,-0.293584672845018,0.070996484771928,0.258530590470109,0.785010071110313
"393","v_csf_UFR",-0.0695658225323816,-0.249404172650234,0.110272527585471,0.495065264139654,0.9107641044154
"394","micro_Rd_UFR",-0.182986707709556,-0.358913373939451,-0.00706004147966116,0.0434964406057606,0.576473921511844
"395","micro_FA_UFR",0.0289904547805871,-0.152129043593775,0.210109953154949,0.770514887159554,0.966917947956164
"396","micro_Ax_UFR",-0.154289554733303,-0.336240308793834,0.0276611993272276,0.173464092912036,0.751538873747432
"397","micro_ADC_UFR",-0.171153024184742,-0.349470220566011,0.00716417219652737,0.0718485041923892,0.644159003104179
"398","Dax_intra_UFR",-0.17953050737291,-0.362308676588734,0.00324766184291359,0.0873050403699948,0.65063045398133
"399","Dax_extra_UFR",-0.19197282077616,-0.374215268375724,-0.009730373176596,0.0701728704054293,0.644159003104179
"400","mk_UFR",0.0549300876027817,-0.124106498580747,0.233966673786311,0.482784381902606,0.910720120492209
"401","rk_UFR",0.0337663666134616,-0.142627373821449,0.210160107048373,0.710503648036365,0.966917947956164
"402","ak_UFR",0.0956256680625126,-0.0861457331507918,0.277397069275817,0.0957409088962959,0.661545458462323
"403","FA_UFR",0.237527142521882,0.0629373160421544,0.41211696900161,0.00857441364313352,0.467840630225804
"404","MD_UFR",-0.10503092427533,-0.280112149485142,0.0700503009344827,0.233293716832211,0.758204579704685
"405","RD_UFR",-0.160686296556136,-0.333922234403889,0.0125496412916176,0.0711163652184745,0.644159003104179
"406","AD_UFR",0.0359466666009806,-0.144199567751238,0.216092900953199,0.693067107659824,0.966917947956164
"407","smt_fa_UFR",0.0238873937028488,-0.157681033424859,0.205455820830557,0.775427982775695,0.966917947956164
"408","smt_long_UFR",-0.0684239049771728,-0.246228755072315,0.109380945117969,0.407773923677825,0.882503885501808
"409","smt_md_UFR",-0.103787719966452,-0.278999915433979,0.0714244755010742,0.196011806520125,0.758204579704685
"410","smt_trans_UFR",-0.109018879487121,-0.286140735861996,0.0681029768877548,0.229515327717123,0.758204579704685
"411","smt_mc_intra_UFR",0.135040805359662,-0.0434756033556777,0.313557214075002,0.0997085491205796,0.661545458462323
"412","smt_mc_extramd_UFR",-0.0507680600344432,-0.229335765420415,0.127799645351528,0.522059232212184,0.923171333008865
"413","smt_mc_extratrans_UFR",-0.130395659877127,-0.306195063305481,0.0454037435512265,0.0888360812166815,0.65063045398133
"414","smt_mc_diff_UFR",0.068544153950588,-0.11242850910771,0.249516817008886,0.422017948400952,0.882503885501808
"415","awf_UFR",0.193729744491455,0.0171296520216905,0.37032983696122,0.025197467113285,0.527189648069089
"416","radEAD_UFR",-0.139515624429294,-0.315949149312955,0.0369179004543672,0.111456775556184,0.698283413123083
"417","v_intra_SLFTL",0.0148032289269279,-0.166094382033708,0.195700839887564,0.87473558118078,0.985377541445192
"418","v_extra_SLFTL",-0.0675810798839216,-0.250287826253663,0.115125666485819,0.437059594267254,0.887777300855359
"419","v_csf_SLFTL",-0.0586096955078933,-0.238775097977598,0.121555706961811,0.59748336794738,0.955250448053141
"420","micro_Rd_SLFTL",-0.0984833468091239,-0.276891271650194,0.0799245780319466,0.305685919251231,0.808705955131257
"421","micro_FA_SLFTL",0.026879988116107,-0.154637422600264,0.208397398832478,0.787026188403405,0.966917947956164
"422","micro_Ax_SLFTL",-0.129293018940707,-0.312693458121053,0.0541074202396389,0.223378163993049,0.758204579704685
"423","micro_ADC_SLFTL",-0.121893305006642,-0.302769233677631,0.058982623664347,0.238021385454305,0.759332027216189
"424","Dax_intra_SLFTL",-0.136377159373761,-0.319749973980559,0.046995655233036,0.180498999471639,0.751538873747432
"425","Dax_extra_SLFTL",-0.141917424772829,-0.325177629910328,0.0413427803646696,0.173222665954076,0.751538873747432
"426","mk_SLFTL",0.0400218759013635,-0.139417462149278,0.219461213952005,0.607812673736632,0.955250448053141
"427","rk_SLFTL",0.0210454076723664,-0.155821209915848,0.197912025260581,0.806308883497355,0.966917947956164
"428","ak_SLFTL",0.0121821641514526,-0.170776811701093,0.195141140003998,0.856829129484869,0.98115068044221
"429","FA_SLFTL",0.0456957882729028,-0.122935742002171,0.214327318547976,0.610800559345988,0.955250448053141
"430","MD_SLFTL",-0.0435299272687263,-0.219249597876253,0.1321897433388,0.672461321303026,0.963305474042902
"431","RD_SLFTL",-0.0349883619121347,-0.206174717362122,0.136197993537852,0.731723520345482,0.966917947956164
"432","AD_SLFTL",-0.0472592208160451,-0.230299115093321,0.135780673461231,0.613883982697501,0.955250448053141
"433","smt_fa_SLFTL",0.0207865961413996,-0.161115404848934,0.202688597131733,0.785547253777149,0.966917947956164
"434","smt_long_SLFTL",-0.06224463899402,-0.241893902396241,0.117404624408201,0.4944556185632,0.9107641044154
"435","smt_md_SLFTL",-0.0620487515215434,-0.238738730413901,0.114641227370814,0.516101546791442,0.923171333008865
"436","smt_trans_SLFTL",-0.0322081855580706,-0.208854243668909,0.144437872552768,0.750335757171271,0.966917947956164
"437","smt_mc_intra_SLFTL",0.0464336743449207,-0.132084116111926,0.224951464801767,0.565455065255777,0.955250448053141
"438","smt_mc_extramd_SLFTL",-0.0541588298717583,-0.233565590191497,0.125247930447981,0.5422857967193,0.936839250146298
"439","smt_mc_extratrans_SLFTL",-0.0591432471166639,-0.234200182347487,0.115913688114159,0.519004969506666,0.923171333008865
"440","smt_mc_diff_SLFTL",-0.012798171533544,-0.196353612740092,0.170757269673004,0.872876197147905,0.985377541445192
"441","awf_SLFTL",0.0724798071683128,-0.103874178316036,0.248833792652661,0.424280714183561,0.882503885501808
"442","radEAD_SLFTL",-0.0419060926427788,-0.225267750985429,0.141455565699871,0.215758681804084,0.758204579704685
"443","v_intra_SLTFR",0.0178871775903429,-0.161524315956866,0.197298671137551,0.844497078377788,0.98115068044221
"444","v_extra_SLTFR",-0.0460835826058242,-0.226456295795029,0.134289130583381,0.627275911675692,0.957872808938416
"445","v_csf_SLTFR",-0.120810721262084,-0.301604221189874,0.0599827786657066,0.275918338350803,0.790225594016025
"446","micro_Rd_SLTFR",-0.202862061539565,-0.381944652928406,-0.0237794701507243,0.0234995782259004,0.527189648069089
"447","micro_FA_SLTFR",0.067996189439923,-0.113097948527277,0.249090327407123,0.476074418829212,0.905432298445189
"448","micro_Ax_SLTFR",-0.218555845850214,-0.401461976746104,-0.0356497149543233,0.0393557689548254,0.576473921511844
"449","micro_ADC_SLTFR",-0.241543943837142,-0.423324678350841,-0.0597632093234417,0.013987048685165,0.484884354419055
"450","Dax_intra_SLTFR",-0.184204704301475,-0.367429428523327,-0.000979980079622883,0.0878192185103422,0.65063045398133
"451","Dax_extra_SLTFR",-0.21181522172014,-0.394988336810206,-0.0286421066300744,0.0482235096252028,0.583168023374546
"452","mk_SLTFR",0.0539508665473404,-0.121830476985842,0.229732210080523,0.503939731984021,0.916254058152766
"453","rk_SLTFR",0.0491295591214697,-0.126131846539683,0.224390964782622,0.582996138739109,0.955250448053141
"454","ak_SLTFR",0.0690840829260616,-0.111239290222641,0.249407456074764,0.434153741443485,0.886210971085418
"455","FA_SLTFR",0.132784576880978,-0.0404243787970629,0.305993532559018,0.16395219206694,0.751538873747432
"456","MD_SLTFR",-0.202895573708173,-0.382062329182663,-0.0237288182336834,0.0324424398811747,0.527189648069089
"457","RD_SLTFR",-0.193545890529402,-0.369984958675639,-0.0171068223831648,0.0404992491742978,0.576473921511844
"458","AD_SLTFR",-0.156681982948411,-0.339859792406697,0.0264958265098743,0.101204755773364,0.661545458462323
"459","smt_fa_SLTFR",-0.0639775343474357,-0.242529738296191,0.11457466960132,0.450737492642988,0.899457055063947
"460","smt_long_SLTFR",-0.200836292545939,-0.383583529372963,-0.0180890557189152,0.0519697575641524,0.609937102955221
"461","smt_md_SLTFR",-0.175622536677135,-0.3567087148664,0.00546364151212997,0.0967837033227036,0.661545458462323
"462","smt_trans_SLTFR",-0.00258923093100675,-0.177362915929128,0.172184454067115,0.978741105452953,0.987263736173718
"463","smt_mc_intra_SLTFR",-0.00794110349557691,-0.183466089883721,0.167583882892567,0.926873428799357,0.985377541445192
"464","smt_mc_extramd_SLTFR",-0.178732679494108,-0.360742894210742,0.0032775352225263,0.0683086621141909,0.644159003104179
"465","smt_mc_extratrans_SLTFR",-0.0921121679295658,-0.269217148610137,0.0849928127510051,0.33365927824138,0.838146970809389
"466","smt_mc_diff_SLTFR",-0.155271539171959,-0.337065822789691,0.0265227444457737,0.0713375892610597,0.644159003104179
"467","awf_SLTFR",0.0957873410398605,-0.0780706129544355,0.269645295034156,0.268923834817054,0.786687657405068
"468","radEAD_SLTFR",-0.244221243476663,-0.424976234975513,-0.0634662519778142,0.00899693519665007,0.467840630225804
"469","v_intra_FMIN",0.0763301661237692,-0.10041579258138,0.253076124828918,0.420070117691676,0.882503885501808
"470","v_extra_FMIN",-0.0655433128737275,-0.245860743880811,0.114774118133356,0.456160754058354,0.901651218028642
"471","v_csf_FMIN",-0.118780609659747,-0.299030518574216,0.0614692992547225,0.25557916885755,0.785010071110313
"472","micro_Rd_FMIN",-0.19511048445765,-0.361565997877805,-0.0286549710374958,0.00521272934208211,0.398502621603222
"473","micro_FA_FMIN",0.0990005474355357,-0.0790042744830957,0.277005369354167,0.290472588477163,0.796489845884834
"474","micro_Ax_FMIN",-0.240856775515231,-0.423276115189708,-0.0584374358407553,0.0363503720510785,0.555946866663553
"475","micro_ADC_FMIN",-0.232131759256924,-0.406071230373155,-0.0581922881406927,0.00536445836773568,0.398502621603222
"476","Dax_intra_FMIN",-0.191487160812914,-0.374394659443968,-0.00857966218185974,0.0665398323398112,0.644159003104179
"477","Dax_extra_FMIN",-0.225174434565743,-0.407465079054405,-0.0428837900770811,0.0295259905547665,0.527189648069089
"478","mk_FMIN",0.0900249625112874,-0.0846088521662775,0.264658777188852,0.286549397558217,0.796489845884834
"479","rk_FMIN",0.0449507693363574,-0.129815534079816,0.219717072752531,0.619609642169316,0.956700039768801
"480","ak_FMIN",0.173444923972044,-0.00682892670456381,0.353718774648652,0.0202473589739706,0.527189648069089
"481","FA_FMIN",0.127760074696425,-0.0321401396582778,0.287660289051127,0.104320629988289,0.661545458462323
"482","MD_FMIN",-0.187636494958166,-0.352690120548591,-0.0225828693677401,0.0111507299889767,0.483198299522324
"483","RD_FMIN",-0.146347438616012,-0.30807332359069,0.0153784463586655,0.0475731700445293,0.583168023374546
"484","AD_FMIN",-0.238255956638807,-0.414496930063987,-0.0620149832136269,0.00332103531511873,0.398502621603222
"485","smt_fa_FMIN",0.0766777540468233,-0.101345468299306,0.254700976392953,0.333386242276858,0.838146970809389
"486","smt_long_FMIN",-0.147952379337939,-0.322671424569601,0.0267666658937232,0.0809833218413391,0.65063045398133
"487","smt_md_FMIN",-0.155352185173521,-0.324505198323552,0.0138008279765099,0.0455475593599775,0.577676362614349
"488","smt_trans_FMIN",-0.147241052657283,-0.317730003377026,0.02324789806246,0.0567160395892818,0.609937102955221
"489","smt_mc_intra_FMIN",0.122456039204351,-0.0508662468068983,0.2957783252156,0.136850202993781,0.751538873747432
"490","smt_mc_extramd_FMIN",-0.18174499758502,-0.35118761140964,-0.0123023837603999,0.0183402957589316,0.527189648069089
"491","smt_mc_extratrans_FMIN",-0.167302148703711,-0.333498711821632,-0.00110558558579124,0.0292775885289471,0.527189648069089
"492","smt_mc_diff_FMIN",-0.0449126986809395,-0.227023871376517,0.137198474014638,0.609638816783924,0.955250448053141
"493","awf_FMIN",0.146188468865457,-0.0227883304540621,0.315165268184977,0.0934709018903362,0.661545458462323
"494","radEAD_FMIN",-0.119252541140526,-0.29253789881233,0.0540328165312778,0.136001806090266,0.751538873747432
"495","v_intra_FMAJ",-0.00565701035443294,-0.185225698050958,0.173911677342092,0.953729016718174,0.987263736173718
"496","v_extra_FMAJ",-0.0624848370074227,-0.244018534973819,0.119048860958974,0.514300454990014,0.923171333008865
"497","v_csf_FMAJ",-0.0113535884876031,-0.191612664844874,0.168905487869668,0.917003348127064,0.985377541445192
"498","micro_Rd_FMAJ",-0.0745182817912476,-0.248221062180558,0.0991844985980628,0.336979377000245,0.838146970809389
"499","micro_FA_FMAJ",0.0030516907219577,-0.176871117207419,0.182974498651335,0.974778126162023,0.987263736173718
"500","micro_Ax_FMAJ",-0.112411443722548,-0.295348353392132,0.0705254659470368,0.297650205719443,0.797825293680982
"501","micro_ADC_FMAJ",-0.0906525670185087,-0.268484641148024,0.0871795071110068,0.303521964319553,0.808705955131257
"502","Dax_intra_FMAJ",-0.106376983816264,-0.289521698375618,0.0767677307430902,0.315117819701258,0.815230180321661
"503","Dax_extra_FMAJ",-0.0993988121478506,-0.282528704142374,0.0837310798466728,0.339152083183231,0.838146970809389
"504","mk_FMAJ",-0.0110404833885048,-0.18771099894681,0.1656300321698,0.896855972227886,0.985377541445192
"505","rk_FMAJ",0.0203650106026056,-0.155339275587502,0.196069296792714,0.81926423294414,0.970426881847273
"506","ak_FMAJ",0.042712610439179,-0.140783629417822,0.22620885029618,0.541672727877631,0.936839250146298
"507","FA_FMAJ",0.00930788001913477,-0.156194799383547,0.174810559421816,0.905785246934686,0.985377541445192
"508","MD_FMAJ",-0.0322764979531322,-0.204491366665381,0.139938370759117,0.687625537479627,0.966917947956164
"509","RD_FMAJ",-0.0243615221696646,-0.191782664043754,0.143059619704425,0.753602075546599,0.966917947956164
"510","AD_FMAJ",-0.0287614500647116,-0.211620582489197,0.154097682359774,0.726512646514858,0.966917947956164
"511","smt_fa_FMAJ",0.0599573288597457,-0.118360134398948,0.238274792118439,0.347096810737467,0.838146970809389
"512","smt_long_FMAJ",-0.0384709476186082,-0.217753245139991,0.140811349902774,0.642270006911758,0.960328720443831
"513","smt_md_FMAJ",-0.0540403694043816,-0.229033624651312,0.120952885842549,0.493052402682454,0.9107641044154
"514","smt_trans_FMAJ",-0.0643306641573567,-0.23968709960711,0.111025771292397,0.359647486187733,0.839299905648052
"515","smt_mc_intra_FMAJ",0.0346242302932375,-0.142080913880229,0.211329374466704,0.681123396367978,0.966917947956164
"516","smt_mc_extramd_FMAJ",-0.0757480689060882,-0.248803163756091,0.0973070259439143,0.319863741007698,0.823411610514867
"517","smt_mc_extratrans_FMAJ",-0.0636735514320846,-0.23553750432846,0.108190401464291,0.4221470460002,0.882503885501808
"518","smt_mc_diff_FMAJ",-0.0270906667766729,-0.210330464234186,0.15614913068084,0.754822107096781,0.966917947956164
"519","awf_FMAJ",0.0234441802291554,-0.148866427163456,0.195754787621766,0.783872208837339,0.966917947956164
"520","radEAD_FMAJ",-0.0822874448787279,-0.264384792993711,0.0998099032362549,0.147041745400422,0.751538873747432
